FisheriesGuild,StockKeyLabel,Year,Metric,Value
pelagic,her.27.1-24a514a,1988,F/F[MSY],0.267515923566879
pelagic,her.27.1-24a514a,1989,F/F[MSY],0.210191082802548
pelagic,her.27.1-24a514a,1990,F/F[MSY],0.197452229299363
pelagic,her.27.1-24a514a,1991,F/F[MSY],0.197452229299363
pelagic,her.27.1-24a514a,1992,F/F[MSY],0.24203821656051
pelagic,her.27.1-24a514a,1993,F/F[MSY],0.484076433121019
pelagic,her.27.1-24a514a,1994,F/F[MSY],0.802547770700637
pelagic,her.27.1-24a514a,1995,F/F[MSY],1.37579617834395
pelagic,her.27.1-24a514a,1996,F/F[MSY],1.20382165605096
pelagic,her.27.1-24a514a,1997,F/F[MSY],1.23566878980892
pelagic,her.27.1-24a514a,1998,F/F[MSY],1.21019108280255
pelagic,her.27.1-24a514a,1999,F/F[MSY],1.36305732484076
pelagic,her.27.1-24a514a,2000,F/F[MSY],1.63694267515924
pelagic,her.27.1-24a514a,2001,F/F[MSY],1.29299363057325
pelagic,her.27.1-24a514a,2002,F/F[MSY],1.43312101910828
pelagic,her.27.1-24a514a,2003,F/F[MSY],0.961783439490446
pelagic,her.27.1-24a514a,2004,F/F[MSY],0.808917197452229
pelagic,her.27.1-24a514a,2005,F/F[MSY],1.08917197452229
pelagic,her.27.1-24a514a,2006,F/F[MSY],1.11464968152866
pelagic,her.27.1-24a514a,2007,F/F[MSY],0.974522292993631
pelagic,her.27.1-24a514a,2008,F/F[MSY],1.26114649681529
pelagic,her.27.1-24a514a,2009,F/F[MSY],1.30573248407643
pelagic,her.27.1-24a514a,2010,F/F[MSY],1.35668789808917
pelagic,her.27.1-24a514a,2011,F/F[MSY],1.01273885350318
pelagic,her.27.1-24a514a,2012,F/F[MSY],0.898089171974522
pelagic,her.27.1-24a514a,2013,F/F[MSY],0.770700636942675
pelagic,her.27.1-24a514a,2014,F/F[MSY],0.535031847133758
pelagic,her.27.1-24a514a,2015,F/F[MSY],0.426751592356688
pelagic,her.27.1-24a514a,2016,F/F[MSY],0.554140127388535
pelagic,her.27.1-24a514a,2017,F/F[MSY],1.03184713375796
pelagic,her.27.1-24a514a,2018,F/F[MSY],0.815286624203822
pelagic,her.27.1-24a514a,1988,SSB/MSY~B[trigger],0.666457286432161
pelagic,her.27.1-24a514a,1989,SSB/MSY~B[trigger],1.0304648241206
pelagic,her.27.1-24a514a,1990,SSB/MSY~B[trigger],1.11494974874372
pelagic,her.27.1-24a514a,1991,SSB/MSY~B[trigger],1.04396984924623
pelagic,her.27.1-24a514a,1992,SSB/MSY~B[trigger],1.05276381909548
pelagic,her.27.1-24a514a,1993,SSB/MSY~B[trigger],1.04365577889447
pelagic,her.27.1-24a514a,1994,SSB/MSY~B[trigger],1.08417085427136
pelagic,her.27.1-24a514a,1995,SSB/MSY~B[trigger],1.10678391959799
pelagic,her.27.1-24a514a,1996,SSB/MSY~B[trigger],1.29051507537688
pelagic,her.27.1-24a514a,1997,SSB/MSY~B[trigger],1.6875
pelagic,her.27.1-24a514a,1998,SSB/MSY~B[trigger],1.86589195979899
pelagic,her.27.1-24a514a,1999,SSB/MSY~B[trigger],1.82663316582915
pelagic,her.27.1-24a514a,2000,SSB/MSY~B[trigger],1.52072864321608
pelagic,her.27.1-24a514a,2001,SSB/MSY~B[trigger],1.26193467336683
pelagic,her.27.1-24a514a,2002,SSB/MSY~B[trigger],1.11557788944724
pelagic,her.27.1-24a514a,2003,SSB/MSY~B[trigger],1.31658291457286
pelagic,her.27.1-24a514a,2004,SSB/MSY~B[trigger],1.66206030150754
pelagic,her.27.1-24a514a,2005,SSB/MSY~B[trigger],1.70383165829146
pelagic,her.27.1-24a514a,2006,SSB/MSY~B[trigger],1.69472361809045
pelagic,her.27.1-24a514a,2007,SSB/MSY~B[trigger],2.18341708542714
pelagic,her.27.1-24a514a,2008,SSB/MSY~B[trigger],2.2141959798995
pelagic,her.27.1-24a514a,2009,SSB/MSY~B[trigger],2.20791457286432
pelagic,her.27.1-24a514a,2010,SSB/MSY~B[trigger],1.95697236180905
pelagic,her.27.1-24a514a,2011,SSB/MSY~B[trigger],1.84610552763819
pelagic,her.27.1-24a514a,2012,SSB/MSY~B[trigger],1.78768844221106
pelagic,her.27.1-24a514a,2013,SSB/MSY~B[trigger],1.6714824120603
pelagic,her.27.1-24a514a,2014,SSB/MSY~B[trigger],1.61871859296482
pelagic,her.27.1-24a514a,2015,SSB/MSY~B[trigger],1.50690954773869
pelagic,her.27.1-24a514a,2016,SSB/MSY~B[trigger],1.42430904522613
pelagic,her.27.1-24a514a,2017,SSB/MSY~B[trigger],1.41017587939698
pelagic,her.27.1-24a514a,2018,SSB/MSY~B[trigger],1.28863065326633
pelagic,her.27.1-24a514a,2019,SSB/MSY~B[trigger],1.24528894472362
pelagic,her.27.20-24,1991,F/F[MSY],1.58064516129032
pelagic,her.27.20-24,1992,F/F[MSY],1.68709677419355
pelagic,her.27.20-24,1993,F/F[MSY],1.80645161290323
pelagic,her.27.20-24,1994,F/F[MSY],1.90967741935484
pelagic,her.27.20-24,1995,F/F[MSY],1.98064516129032
pelagic,her.27.20-24,1996,F/F[MSY],2.01935483870968
pelagic,her.27.20-24,1997,F/F[MSY],1.98064516129032
pelagic,her.27.20-24,1998,F/F[MSY],1.94193548387097
pelagic,her.27.20-24,1999,F/F[MSY],1.85806451612903
pelagic,her.27.20-24,2000,F/F[MSY],1.87096774193548
pelagic,her.27.20-24,2001,F/F[MSY],1.83225806451613
pelagic,her.27.20-24,2002,F/F[MSY],1.71935483870968
pelagic,her.27.20-24,2003,F/F[MSY],1.63225806451613
pelagic,her.27.20-24,2004,F/F[MSY],1.60967741935484
pelagic,her.27.20-24,2005,F/F[MSY],1.64193548387097
pelagic,her.27.20-24,2006,F/F[MSY],1.67741935483871
pelagic,her.27.20-24,2007,F/F[MSY],1.71290322580645
pelagic,her.27.20-24,2008,F/F[MSY],1.71290322580645
pelagic,her.27.20-24,2009,F/F[MSY],1.62903225806452
pelagic,her.27.20-24,2010,F/F[MSY],1.40967741935484
pelagic,her.27.20-24,2011,F/F[MSY],1.18709677419355
pelagic,her.27.20-24,2012,F/F[MSY],1.16451612903226
